id,Main_mood,happy,sad,romantic,calm
114707,happy,4,0,2,2
114708,romantic,2,1,3,0
114709,romantic,0,0,1,0
114710,sad,1,5,0,0
114711,happy,3,1,1,1
114712,sad,0,3,2,2
114713,sad,0,4,3,2
114714,sad,1,4,2,0
114715,happy,6,2,0,0
114716,romantic,6,2,7,0
114717,sad,romantic,0,4,4,0
114718,sad,3,5,3,2
114719,romantic,1,1,5,0
114720,sad,1,3,1,0
114721,romantic,0,1,6,0
114722,romantic,1,1,2,0
114723,romantic,0,0,2,0
114724,happy,sad,romantic,calm,0,0,0,0
114725,sad,2,4,2,0
114726,romantic,4,1,6,0
114727,happy,romantic,calm,2,1,2,2
114728,sad,romantic,0,1,1,0
114729,sad,24,25,9,20
114730,sad,17,23,22,13
114731,sad,36,42,32,34
114732,happy,26,16,14,24
114733,sad,31,35,12,31
114734,romantic,1,1,2,1
114735,sad,3,9,5,1
114736,romantic,1,2,10,0
114737,romantic,0,0,1,0
114738,romantic,1,4,11,3
114739,sad,1,8,0,0
114740,romantic,0,3,6,3
114741,calm,30,39,16,41
114742,sad,calm,8,14,7,14
114743,calm,71,49,19,77
114744,sad,21,24,7,21
114745,sad,6,11,9,6
114746,sad,36,39,13,38
114747,happy,calm,58,54,18,58
114748,happy,calm,24,18,6,24
114749,sad,calm,32,36,14,36
114750,sad,29,31,19,25
114751,calm,66,70,29,80
114752,happy,64,57,10,56
114753,happy,sad,calm,26,26,0,26
114754,sad,3,8,4,2
114755,happy,3,2,0,0
114756,romantic,2,2,7,2
114757,romantic,19,6,32,0
114758,romantic,4,1,11,4
114759,romantic,4,2,8,0
114760,happy,4,2,2,0
114761,happy,2,1,1,0
114762,romantic,4,1,7,1
114763,happy,11,7,10,4
114764,romantic,0,0,4,3
114765,romantic,3,4,11,0
114766,sad,1,12,9,0
114767,romantic,calm,2,3,4,4
114768,romantic,3,1,4,1
114769,romantic,4,4,7,2
114770,sad,romantic,3,4,4,2
114771,happy,romantic,2,0,2,0
114772,romantic,2,2,5,1
114773,sad,2,3,2,0
114774,romantic,3,4,5,4
114775,happy,sad,4,4,2,3
114776,sad,2,6,5,0
114777,sad,6,11,8,6
114778,romantic,0,1,3,0
114779,romantic,0,0,1,0
114780,romantic,1,4,5,3
114781,romantic,calm,1,0,2,2
114782,romantic,0,2,5,2
114783,romantic,1,0,8,1
114784,romantic,0,0,3,0
114785,happy,romantic,5,3,5,4
114786,romantic,9,9,17,8
114787,sad,romantic,2,3,3,1
114788,romantic,3,1,11,2
114789,happy,11,7,6,2
114790,happy,romantic,4,2,4,0
114791,romantic,0,0,10,0
114792,happy,10,1,5,1
114793,romantic,1,1,3,1
114794,romantic,8,0,30,0
114795,romantic,0,1,7,2
114796,romantic,0,0,16,0
114797,romantic,4,1,14,0
114798,sad,2,4,1,0
114799,romantic,1,1,3,1
114800,romantic,0,0,4,0
114801,sad,0,8,2,0
114802,happy,sad,romantic,calm,0,0,0,0
114803,happy,sad,romantic,calm,0,0,0,0
114804,happy,sad,romantic,calm,0,0,0,0
114805,romantic,0,5,15,0
114806,romantic,0,1,15,1
114807,happy,3,1,2,0
114808,romantic,0,0,4,0
114809,happy,sad,romantic,calm,0,0,0,0
114810,happy,8,6,3,0
114811,sad,romantic,calm,1,3,3,3
114812,sad,8,63,29,29
114813,sad,0,2,1,1
114814,happy,sad,1,1,0,0
114815,sad,0,12,11,8
114816,sad,31,38,5,30
114817,romantic,3,18,21,13
114818,happy,1,0,0,0
114819,romantic,1,0,9,1
114820,romantic,2,3,8,2
114821,romantic,3,5,23,5
114822,romantic,3,10,11,8
114823,romantic,1,3,5,2
114824,romantic,4,2,6,0
114825,romantic,2,10,22,7
114826,romantic,1,1,3,1
114827,romantic,2,2,8,0
114828,happy,12,8,11,1
114829,romantic,0,2,10,1
114830,romantic,0,1,3,1
114831,romantic,0,3,14,4
114832,romantic,0,2,7,0
114833,happy,6,1,4,0
114834,romantic,0,5,9,5
114835,romantic,1,4,7,4
114836,romantic,2,6,10,4
114837,romantic,2,0,9,0
114838,happy,sad,romantic,calm,0,0,0,0
114839,romantic,7,5,24,3
114840,romantic,4,3,7,2
114841,romantic,0,4,16,0
114842,romantic,1,0,13,0
114843,sad,11,12,5,0
114844,romantic,2,4,9,4
114845,sad,romantic,3,6,6,3
114846,romantic,0,2,7,2
114847,happy,romantic,3,1,3,0
114848,sad,romantic,calm,0,6,6,6
114849,happy,sad,romantic,calm,0,0,0,0
114850,sad,1,3,0,0
114851,sad,0,1,0,0
114852,calm,3,2,5,6
114853,sad,0,11,6,5
114854,romantic,4,16,21,16
114855,romantic,3,4,9,3
114856,romantic,4,4,14,4
114857,happy,romantic,6,2,6,3
114858,romantic,8,5,9,0
114859,romantic,4,8,13,7
114860,romantic,2,0,12,1
114861,romantic,2,0,4,0
114862,happy,4,2,2,1
114863,happy,sad,9,9,6,3
114864,sad,3,7,3,3
114865,romantic,5,2,7,0
114866,happy,sad,romantic,calm,0,0,0,0
114867,happy,romantic,1,0,1,0
114868,romantic,0,0,1,0
114869,romantic,1,5,6,4
114870,sad,0,15,10,9
114871,romantic,11,14,16,1
114872,romantic,2,4,5,3
114873,sad,0,13,11,10
114874,romantic,1,1,3,0
114875,romantic,1,5,7,4
114876,romantic,1,12,15,12
114877,romantic,1,0,2,0
114878,happy,19,17,16,0
114879,sad,0,2,0,0
114880,romantic,2,4,19,3
114881,romantic,4,10,72,0
114882,happy,31,22,15,24
114883,romantic,0,4,10,0
114884,romantic,0,2,4,1
114885,romantic,3,6,8,6
114886,romantic,0,0,29,0
114887,sad,romantic,0,5,5,1
114888,romantic,4,6,25,9
114889,romantic,0,3,8,3
114890,romantic,5,2,9,1
114891,sad,0,3,2,2
114892,romantic,3,3,11,2
114893,happy,4,2,2,0
114894,happy,2,0,0,0
114895,romantic,4,1,7,1
114896,romantic,0,17,20,18
114897,romantic,1,0,3,0
114898,romantic,2,2,4,1
114899,sad,11,20,12,10
114900,romantic,22,24,25,4
114901,sad,6,22,14,7
114902,sad,18,19,14,10
114903,romantic,15,25,39,6
114904,romantic,10,11,20,3
114905,romantic,2,0,7,0
114906,romantic,3,2,4,1
114907,romantic,0,2,4,2
114908,happy,romantic,4,1,4,1
114909,romantic,1,5,7,5
114910,romantic,0,0,5,0
114911,happy,4,2,3,0
114912,sad,0,6,3,0
114913,happy,sad,romantic,2,2,2,0
114914,romantic,1,3,7,1
114915,romantic,2,1,3,2
114916,sad,35,40,34,31
114917,happy,39,38,21,29
114918,calm,26,26,19,27
114919,sad,41,53,31,27
114920,sad,37,59,16,43
114921,sad,2,6,1,0
114922,sad,42,47,23,39
114923,sad,46,67,25,47
114924,sad,27,46,11,31
114925,romantic,16,4,21,2
114926,calm,2,4,4,6
114927,romantic,2,5,8,3
114928,sad,13,27,5,0
114929,romantic,2,6,7,1
114930,romantic,3,1,4,1
114931,calm,1,2,2,4
114932,happy,12,4,11,2
114933,romantic,5,6,9,6
114934,sad,3,4,3,3
114935,romantic,0,3,5,2
114936,sad,1,7,5,0
114937,romantic,4,5,9,4
114938,happy,sad,romantic,1,1,1,0
114939,romantic,4,1,9,1
114940,romantic,1,3,4,2
114941,romantic,3,7,12,8
114942,romantic,0,5,10,4
114943,happy,2,1,1,0
114944,happy,7,0,2,0
114945,romantic,3,0,5,0
114946,romantic,1,6,14,6
114947,sad,0,7,4,4
114948,happy,5,2,4,1
114949,happy,5,4,3,1
114950,happy,romantic,calm,1,0,1,1
114951,romantic,1,2,15,10
114952,romantic,1,5,8,3
114953,romantic,1,1,3,0
114954,sad,romantic,2,4,4,2
114955,romantic,0,1,11,2
114956,romantic,2,1,3,0
114957,romantic,3,1,11,0
114958,happy,2,1,1,1
114959,romantic,1,2,7,1
114960,romantic,1,12,15,11
114961,happy,calm,2,0,0,2
114962,calm,1,1,4,9
114963,sad,1,3,0,0
114964,romantic,1,1,4,1
114965,romantic,1,1,8,0
114966,happy,romantic,2,0,2,0
114967,happy,3,0,2,0
114968,romantic,2,1,4,1
114969,romantic,0,0,7,0
114970,sad,1,2,1,1
114971,romantic,0,5,9,2
114972,romantic,1,18,19,16
114973,romantic,1,6,7,4
114974,happy,6,5,4,1
114975,sad,3,17,5,0
114976,romantic,4,0,5,1
114977,sad,romantic,2,4,4,2
114978,romantic,3,2,5,2
114979,calm,2,1,2,3
114980,romantic,1,1,3,1
114981,romantic,2,0,5,1
114982,romantic,1,2,6,2
114983,happy,sad,3,3,1,0
114984,romantic,0,2,6,1
114985,romantic,3,2,8,5
114986,romantic,6,0,16,0
114987,calm,1,0,1,6
114988,happy,5,0,2,0
114989,romantic,1,6,12,4
114990,romantic,0,0,1,0
114991,romantic,1,4,7,0
114992,happy,romantic,1,0,1,0
114993,romantic,2,3,5,3
114994,romantic,1,1,2,1
114995,sad,romantic,1,2,2,1
114996,happy,romantic,3,2,3,0
114997,sad,11,13,5,11
114998,sad,romantic,calm,1,2,2,2
114999,romantic,2,2,5,2
115000,romantic,1,0,2,1
115001,romantic,2,1,5,1
115002,calm,11,7,6,13
115003,sad,romantic,calm,0,4,4,4
115004,romantic,1,0,3,0
115005,romantic,0,2,17,2
115006,happy,sad,2,2,1,0
115007,sad,3,10,9,8
115008,romantic,8,7,10,5
115009,happy,sad,romantic,2,2,2,0
115010,romantic,0,1,9,1
115011,romantic,2,1,3,0
115012,romantic,1,3,4,1
115013,romantic,0,1,17,1
115014,happy,romantic,2,0,2,0
115015,sad,romantic,1,3,3,1
115016,romantic,2,0,9,0
115017,romantic,0,1,3,1
115018,sad,romantic,1,2,2,1
115019,sad,2,3,1,1
115020,sad,0,2,1,1
115021,romantic,1,0,12,0
115022,sad,1,10,6,4
115023,sad,3,4,1,0
115024,happy,3,0,0,1
115025,happy,romantic,8,3,8,1
115026,romantic,0,6,7,6
115027,sad,romantic,1,6,6,5
115028,happy,romantic,4,1,4,0
115029,romantic,1,6,13,6
115030,romantic,7,10,19,9
115031,romantic,6,0,15,0
115032,romantic,0,3,6,1
115033,romantic,3,11,18,9
115034,happy,8,4,0,3
115035,romantic,3,2,7,1
115036,romantic,4,4,7,4
115037,sad,0,2,0,0
115038,sad,0,3,2,1
115039,romantic,3,2,15,1
115040,sad,1,2,1,1
115041,sad,1,7,3,3
115042,happy,romantic,calm,1,0,1,1
115043,sad,1,4,1,3
115044,sad,2,5,3,0
115045,romantic,1,2,12,2
115046,happy,sad,romantic,calm,0,0,0,0
115047,romantic,1,3,15,1
115048,romantic,4,7,8,5
115049,happy,sad,romantic,calm,0,0,0,0
115050,romantic,2,6,9,4
115051,sad,7,9,7,7
115052,sad,4,7,3,2
115053,romantic,8,16,21,5
115054,romantic,3,7,12,9
115055,sad,2,6,5,3
115056,romantic,2,2,7,2
115057,sad,3,12,10,4
115058,sad,2,13,11,6
115059,romantic,1,4,9,0
115060,romantic,0,0,2,0
115061,romantic,5,7,32,6
115062,sad,2,7,5,4
115063,romantic,2,3,8,2
115064,romantic,5,8,11,5
115065,sad,6,18,5,3
115066,sad,3,18,14,10
115067,sad,1,26,0,1
115068,sad,1,8,6,6
115069,sad,romantic,6,9,9,3
115070,romantic,3,15,17,14
115071,sad,3,10,8,7
115072,sad,2,8,5,1
115073,romantic,2,3,4,1
115074,happy,sad,romantic,3,3,3,0
115075,romantic,1,6,8,1
115076,sad,0,11,7,5
115077,romantic,2,4,5,0
115078,sad,4,5,4,3
115079,romantic,0,3,7,4
115080,sad,3,9,6,6
115081,sad,romantic,3,5,5,1
115082,romantic,0,2,6,0
115083,romantic,3,5,9,2
115084,sad,0,5,3,0
115085,sad,10,14,13,2
115086,romantic,5,8,13,1
115087,happy,sad,romantic,calm,0,0,0,0
115088,romantic,6,0,18,6
115089,romantic,3,8,9,2
115090,romantic,4,4,7,2
115091,happy,8,3,2,0
115092,romantic,9,12,14,9
115093,romantic,2,11,17,4
115094,sad,2,9,3,1
115095,happy,14,13,12,5
115096,romantic,1,4,17,6
115097,romantic,3,2,11,1
115098,romantic,1,2,3,1
115099,romantic,1,1,6,0
115100,romantic,1,1,2,0
115101,romantic,2,31,35,33
115102,sad,calm,2,4,2,4
115103,romantic,3,1,4,0
115104,romantic,4,8,12,3
115105,romantic,0,1,3,1
115106,romantic,4,5,6,2
115107,happy,romantic,1,0,1,0
115108,happy,romantic,5,0,5,0
115109,sad,1,16,5,0
115110,romantic,3,1,6,1
115111,romantic,3,1,8,1
115112,happy,romantic,6,1,6,1
115113,romantic,0,0,6,0
115114,happy,5,0,4,1
115115,romantic,0,1,3,1
115116,sad,romantic,2,5,5,4
115117,romantic,2,5,8,4
115118,sad,1,5,4,2
115119,romantic,1,2,6,1
115120,romantic,1,0,4,0
115121,happy,sad,romantic,calm,0,0,0,0
115122,happy,sad,3,3,2,0
115123,sad,0,3,2,1
115124,romantic,3,2,6,3
115125,romantic,2,1,4,0
115126,happy,6,0,5,0
115127,sad,romantic,1,2,2,1
115128,romantic,1,0,2,1
115129,sad,romantic,calm,0,1,1,1
115130,romantic,0,0,2,0
115131,romantic,0,0,2,0
115132,romantic,6,5,7,1
115133,romantic,2,6,7,5
115134,romantic,6,5,9,3
115135,romantic,7,5,8,1
115136,romantic,0,1,5,0
115137,romantic,0,0,3,0
115138,romantic,0,6,20,4
115139,romantic,2,3,5,0
115140,calm,2,8,8,13
115141,romantic,4,1,5,0
115142,romantic,0,1,6,0
115143,romantic,5,4,12,2
115144,romantic,14,1,19,0
115145,happy,3,1,2,1
115146,happy,3,1,2,1
115147,happy,4,1,3,1
115148,sad,romantic,4,5,5,2
115149,romantic,0,6,10,7
115150,romantic,1,0,5,0
115151,romantic,1,2,4,3
115152,romantic,12,4,20,3
115153,romantic,2,10,17,7
115154,romantic,0,1,2,0
115155,sad,1,9,1,1
115156,romantic,5,4,8,0
115157,romantic,5,11,22,8
115158,happy,sad,1,1,0,0
115159,sad,0,2,1,0
115160,romantic,0,0,3,0
115161,sad,0,1,0,0
115162,sad,4,5,1,0
115163,sad,0,4,2,2
115164,romantic,2,0,3,0
115165,romantic,2,0,4,0
115166,romantic,1,5,9,2
115167,sad,34,50,41,0
115168,romantic,5,8,35,7
115169,romantic,5,10,13,8
115170,romantic,1,5,6,3
115171,romantic,5,10,15,7
115172,sad,4,9,2,6
115173,romantic,4,0,14,0
115174,romantic,0,2,10,1
115175,happy,7,0,4,0
115176,romantic,2,3,7,3
115177,happy,romantic,1,0,1,0
115178,romantic,0,3,4,2
115179,calm,1,2,3,4
115180,happy,romantic,1,0,1,0
115181,happy,6,4,2,0
115182,sad,romantic,1,3,3,1
115183,sad,2,3,1,0
115184,romantic,1,1,2,0
115185,romantic,1,1,2,1
115186,romantic,2,8,13,6
115187,romantic,0,0,25,2
115188,romantic,1,1,3,0
115189,romantic,0,0,17,0
115190,romantic,1,4,6,3
115191,romantic,2,0,8,2
115192,romantic,0,1,2,1
115193,romantic,2,1,4,1
115194,romantic,0,0,6,0
115195,romantic,0,4,7,3
115196,romantic,0,0,1,0
115197,romantic,1,0,5,3
115198,happy,3,1,1,0
115199,romantic,2,2,11,2
115200,romantic,2,0,5,1
115201,romantic,1,7,10,8
115202,romantic,0,14,15,14
115203,romantic,0,3,6,3
115204,happy,sad,romantic,calm,0,0,0,0
115205,romantic,0,0,1,0
115206,romantic,0,0,15,0
115207,happy,24,4,11,20
115208,romantic,8,8,13,7
115209,romantic,9,8,21,2
115210,sad,9,10,5,0
115211,romantic,9,11,18,3
115212,romantic,25,25,46,2
115213,sad,50,53,21,2
115214,romantic,4,3,6,0
115215,romantic,1,0,3,0
115216,happy,romantic,23,2,23,21
115217,romantic,0,2,24,0
115218,romantic,1,0,2,0
115219,sad,2,5,3,2
115220,romantic,1,6,15,4
115221,romantic,0,1,9,0
115222,happy,sad,7,7,4,1
115223,sad,3,10,1,0
115224,happy,sad,17,17,15,3
115225,sad,11,39,5,3
115226,romantic,0,7,8,0
115227,sad,2,6,2,1
115228,sad,1,6,1,2
115229,sad,1,13,8,3
115230,sad,3,7,6,6
115231,happy,2,0,1,0
115232,romantic,0,1,2,0
115233,sad,0,3,1,0
115234,happy,2,0,0,0
115235,happy,romantic,1,0,1,0
115236,romantic,3,0,5,2
115237,romantic,2,0,3,0
115238,happy,sad,romantic,calm,0,0,0,0
115239,happy,romantic,1,0,1,0
115240,happy,sad,5,5,4,4
115241,happy,sad,romantic,calm,0,0,0,0
115242,happy,3,0,1,0
115243,romantic,1,1,9,0
115244,happy,sad,2,2,0,0
115245,happy,sad,romantic,calm,0,0,0,0
115246,romantic,0,0,4,0
115247,romantic,3,2,7,2
115248,sad,0,4,0,0
115249,romantic,3,6,8,2
115250,sad,27,34,25,19
115251,sad,51,66,57,52
115252,sad,13,17,13,10
115253,sad,26,36,17,28
115254,happy,54,30,43,47
115255,sad,26,41,24,31
115256,sad,41,58,44,34
115257,happy,sad,romantic,calm,0,0,0,0
115258,romantic,0,1,5,1
115259,romantic,9,0,11,0
115260,romantic,1,0,5,0
115261,romantic,0,2,10,1
115262,romantic,2,6,26,2
115263,happy,sad,romantic,calm,0,0,0,0
115264,sad,romantic,calm,1,2,2,2
115265,romantic,7,1,18,1
115266,romantic,4,3,5,3
115267,romantic,1,1,3,2
115268,romantic,2,0,4,0
115269,sad,0,2,1,0
115270,romantic,0,2,6,2
115271,happy,sad,romantic,calm,0,0,0,0
115272,happy,sad,romantic,calm,0,0,0,0
115273,happy,3,2,0,0
115274,happy,sad,1,1,0,0
115275,sad,3,5,3,1
115276,romantic,0,0,1,0
115277,happy,7,2,6,3
115278,romantic,3,3,6,2
115279,happy,romantic,21,20,21,20
115280,sad,1,2,1,0
115281,romantic,3,0,4,2
115282,romantic,0,0,6,0
115283,sad,4,6,3,0
115284,happy,romantic,5,0,5,1
115285,romantic,2,0,3,0
115286,romantic,1,3,7,3
115287,romantic,1,0,6,0
115288,romantic,0,0,12,0
115289,romantic,1,3,7,1
115290,happy,8,4,6,4
115291,romantic,2,3,20,1
115292,romantic,4,2,7,0
115293,happy,romantic,1,0,1,0
115294,romantic,4,2,6,0
115295,happy,sad,3,3,1,0
115296,sad,romantic,0,4,4,2
115297,romantic,0,0,1,0
115298,romantic,1,0,4,0
115299,happy,9,5,6,1
115300,romantic,1,2,4,1
115301,romantic,1,14,16,14
115302,happy,14,12,12,9
115303,romantic,14,1,16,0
115304,romantic,2,2,10,0
115305,happy,sad,romantic,calm,0,0,0,0
115306,romantic,1,4,9,4
115307,happy,6,0,4,0
115308,romantic,0,0,1,0
115309,sad,1,3,2,0
115310,happy,sad,romantic,calm,0,0,0,0
115311,happy,sad,romantic,2,2,2,0
115312,happy,5,0,4,0
115313,happy,sad,romantic,2,2,2,0
115314,romantic,2,4,8,6
115315,happy,7,6,6,3
115316,sad,1,6,5,2
115317,romantic,5,1,10,1
115318,romantic,4,1,9,0
115319,sad,1,9,6,1
115320,romantic,1,3,9,4
115321,calm,0,0,0,1
115322,happy,sad,2,2,0,0
115323,sad,0,4,1,1
115324,romantic,0,0,4,3
115325,romantic,0,2,3,1
115326,romantic,0,1,3,2
115327,romantic,3,1,13,0
115328,romantic,2,2,7,1
115329,romantic,4,0,5,0
115330,romantic,0,5,6,4
115331,romantic,0,2,3,1
115332,sad,1,10,4,2
115333,romantic,0,0,3,0
115334,happy,2,0,1,0
115335,romantic,0,0,7,0
115336,happy,sad,1,1,0,0
115337,romantic,1,0,3,0
115338,romantic,6,2,7,0
115339,sad,romantic,4,5,5,1
115340,romantic,6,5,8,0
115341,romantic,6,3,7,0
115342,happy,sad,romantic,calm,0,0,0,0
115343,sad,0,3,0,0
115344,romantic,2,1,8,1
115345,romantic,1,8,17,6
115346,romantic,0,3,4,3
115347,romantic,0,0,10,0
115348,happy,1,0,0,0
115349,romantic,2,1,5,1
115350,sad,romantic,0,2,2,1
115351,sad,romantic,2,9,9,8
115352,romantic,0,3,4,1
115353,romantic,1,0,33,4
115354,happy,sad,romantic,2,2,2,0
115355,romantic,3,3,8,2
115356,sad,2,6,5,2
115357,romantic,5,6,9,0
115358,romantic,5,2,9,0
115359,romantic,4,0,6,0
115360,happy,romantic,3,0,3,0
115361,sad,romantic,0,3,3,2
115362,romantic,4,6,16,6
115363,romantic,2,6,9,5
115364,happy,12,8,3,2
115365,happy,23,0,4,0
115366,happy,3,2,2,0
115367,sad,4,9,8,6
115368,romantic,2,1,12,0
115369,happy,romantic,3,0,3,0
115370,sad,1,4,3,0
115371,romantic,3,1,4,1
115372,romantic,1,0,2,0
115373,romantic,4,2,13,2
115374,romantic,0,3,13,1
115375,happy,sad,romantic,calm,0,0,0,0
115376,happy,4,2,1,0
115377,romantic,8,3,10,1
115378,happy,sad,7,7,0,1
115379,romantic,2,4,9,4
115380,romantic,4,5,9,4
115381,happy,8,1,4,0
115382,happy,7,0,6,0
115383,romantic,3,5,13,5
115384,romantic,0,1,4,2
115385,romantic,5,6,7,3
115386,romantic,1,6,14,5
115387,romantic,3,8,14,1
115388,sad,1,17,15,6
115389,romantic,2,9,19,8
115390,romantic,4,21,23,15
115391,romantic,1,0,4,1
115392,sad,4,12,5,5
115393,happy,8,4,7,0
115394,romantic,5,9,16,7
115395,sad,7,8,1,2
115396,sad,romantic,5,9,9,1
115397,sad,8,10,5,0
115398,happy,53,7,17,2
115399,sad,romantic,2,4,4,3
115400,happy,sad,24,24,2,0
115401,romantic,4,5,6,3
115402,romantic,4,5,9,2
115403,sad,8,9,4,1
115404,romantic,3,3,5,1
115405,romantic,7,6,12,0
115406,romantic,3,2,6,2
115407,happy,sad,16,16,12,8
115408,romantic,5,2,6,1
115409,sad,5,20,10,3
115410,romantic,5,7,9,2
115411,romantic,4,12,19,1
115412,romantic,3,26,47,2
115413,sad,4,14,3,1
115414,romantic,1,1,5,0
115415,sad,3,9,5,1
115416,sad,22,37,21,16
115417,sad,3,10,8,3
115418,romantic,1,1,4,1
115419,sad,3,15,7,3
115420,romantic,5,3,10,0
115421,sad,romantic,6,11,11,3
115422,romantic,7,8,17,1
115423,romantic,0,0,1,0
115424,sad,7,18,11,6
115425,romantic,7,9,11,0
115426,happy,romantic,5,2,5,2
115427,sad,2,9,6,2
115428,romantic,3,5,6,2
115429,sad,1,5,4,0
115430,romantic,1,3,4,1
115431,happy,4,3,3,3
115432,sad,romantic,2,9,9,3
115433,sad,6,15,11,1
115434,calm,1,1,0,2
115435,happy,5,4,4,0
115436,sad,romantic,0,3,3,2
115437,happy,romantic,4,2,4,2
115438,sad,0,4,2,0
115439,romantic,1,4,6,1
115440,sad,0,3,2,1
115441,romantic,0,2,4,0
115442,sad,3,8,5,2
115443,sad,4,12,7,1
115444,romantic,27,25,31,12
115445,romantic,3,14,18,4
115446,romantic,5,12,23,8
115447,romantic,4,9,12,6
115448,sad,5,11,9,2
115449,sad,5,23,17,10
115450,sad,4,8,4,1
115451,sad,romantic,12,25,25,10
115452,sad,15,18,10,7
115453,sad,14,26,23,5
115454,romantic,2,2,5,0
115455,sad,5,12,11,2
115456,sad,romantic,2,6,6,1
115457,romantic,1,8,16,4
115458,calm,41,19,44,45
115459,sad,1,10,6,1
115460,sad,romantic,3,9,9,1
115461,sad,3,7,5,1
115462,romantic,4,16,24,7
115463,romantic,2,6,9,2
115464,sad,0,6,3,1
115465,sad,8,13,12,0
115466,sad,2,5,4,2
115467,romantic,7,14,20,3
115468,romantic,1,4,16,1
115469,sad,1,9,8,3
115470,romantic,10,9,68,2
115471,sad,0,7,0,0
115472,romantic,5,14,16,5
115473,romantic,9,7,10,3
115474,sad,4,10,8,2
115475,romantic,7,5,11,0
115476,sad,7,8,7,0
115477,romantic,1,5,9,2
115478,sad,romantic,5,11,11,1
115479,romantic,1,4,8,0
115480,romantic,1,2,7,1
115481,sad,romantic,5,15,15,7
115482,romantic,1,2,3,0
115483,sad,1,8,5,3
115484,romantic,2,6,14,2
115485,romantic,1,3,9,1
115486,happy,sad,romantic,1,1,1,0
115487,sad,1,4,1,1
115488,sad,0,3,2,0
115489,romantic,0,0,1,0
115490,happy,sad,romantic,calm,0,0,0,0
115491,sad,0,3,2,0
115492,happy,sad,romantic,calm,0,0,0,0
115493,happy,sad,romantic,calm,0,0,0,0
115494,sad,0,1,0,0
115495,sad,romantic,0,2,2,0
115496,happy,sad,romantic,calm,0,0,0,0
115497,happy,sad,romantic,calm,0,0,0,0
115498,romantic,0,0,2,0
115499,happy,sad,romantic,calm,0,0,0,0
115500,happy,4,3,2,1
115501,romantic,7,6,10,0
115502,romantic,0,0,4,0
115503,sad,romantic,0,1,1,0
115504,sad,0,1,0,0
115505,sad,0,4,3,0
115506,sad,1,5,4,0
115507,happy,sad,romantic,calm,0,0,0,0
115508,happy,1,0,0,0
115509,sad,0,1,0,0
115510,romantic,4,0,7,0
115511,romantic,2,0,4,0
115512,romantic,1,0,6,0
115513,romantic,5,18,19,17
115514,romantic,0,1,4,1
115515,romantic,3,30,41,31
115516,sad,3,5,1,0
115517,romantic,0,1,18,3
115518,romantic,2,2,9,1
115519,romantic,5,3,18,3
115520,happy,3,1,2,0
115521,romantic,0,1,10,2
115522,romantic,0,5,6,4
115523,romantic,0,3,4,1
115524,romantic,1,2,13,2
115525,romantic,0,1,2,0
115526,sad,0,7,2,0
115527,romantic,0,0,3,0
115528,romantic,0,1,2,1
115529,romantic,0,2,8,5
115530,sad,4,5,0,0
115531,romantic,4,5,8,4
115532,sad,romantic,1,2,2,1
115533,romantic,2,14,17,14
115534,happy,romantic,4,1,4,1
115535,romantic,0,4,8,4
115536,romantic,0,6,7,6
115537,romantic,3,2,6,2
115538,romantic,0,0,3,0
115539,romantic,2,17,19,17
115540,happy,3,1,2,0
115541,romantic,0,22,24,22
115542,romantic,1,10,12,8
115543,sad,1,6,5,0
115544,romantic,2,1,6,0
115545,happy,sad,romantic,calm,0,0,0,0
115546,romantic,1,0,2,0
115547,happy,sad,romantic,calm,0,0,0,0
115548,happy,romantic,4,1,4,1
115549,romantic,calm,0,0,1,1
115550,romantic,0,1,9,0
115551,romantic,2,2,4,0
115552,romantic,2,4,6,4
115553,romantic,2,1,4,0
115554,sad,7,12,7,3
115555,romantic,3,18,20,7
115556,sad,9,14,9,2
115557,romantic,0,0,6,0
115558,sad,1,3,1,0
115559,romantic,1,2,4,2
115560,romantic,4,4,8,3
115561,romantic,2,11,17,8
115562,sad,romantic,2,4,4,3
115563,romantic,1,2,5,1
115564,sad,2,18,2,0
115565,romantic,1,0,4,0
115566,happy,romantic,calm,1,0,1,1
115567,romantic,0,0,6,0
115568,sad,0,4,2,0
115569,romantic,1,1,3,0
